n,k,avg_rprmax,avg_rppmax
41,26,0.008042531143162761,0.5000048211918111
41,28,0.008360100431264084,0.5345217247971726
41,30,0.008811992040883516,0.5754299944417565
41,32,0.009462037526606324,0.6264416967247616
41,34,0.010437185801358625,0.6949929623874977
41,36,0.012030562583318022,0.7992709570318183
41,38,0.015149685347385006,1.0055840482626655
41,40,0.025624999999999735,inf
42,2,0.000847933019851114,0.04170387033399752
42,3,0.005530443151906679,0.13101396959573855
42,4,0.007368506646705781,0.1754707950233383
42,5,0.008009056836805875,0.20530914803628458
42,6,0.008167240615143082,0.2278230124171261
42,7,0.008176106183349699,0.24692088818921182
42,8,0.008086030265325502,0.2632010766365266
42,9,0.007966614524459887,0.2777866856998671
42,10,0.007868131304480691,0.2917225393364721
42,11,0.007753069614637465,0.3044367191537078
42,12,0.007651922483398313,0.31663956509176117
42,13,0.0075761709220258325,0.3287289555693186
42,14,0.007491294970046497,0.3400152699999193
42,15,0.007435428232292901,0.3514938533389403
42,16,0.0073901804231214134,0.36281594754305024
42,17,0.007355841879798629,0.3740603926613975
42,18,0.007335177422578007,0.38537304388108795
42,19,0.007324499118326169,0.39671315574156313
42,20,0.0073334019131516565,0.40843181951714874
42,21,0.007354204631904464,0.4203630916182036
42,22,0.007385275572959987,0.4325063221835471
42,23,0.0074361568691587695,0.44523164063042586
42,24,0.007499445078348083,0.45835258989257843
42,25,0.0075800487709608315,0.4720943123445377
42,26,0.007680230508996652,0.48660225358404025
42,27,0.007800346532728817,0.5019580245223626
42,28,0.007945528699989355,0.5184295736002945
42,29,0.008116894969274589,0.5361466867741099
42,30,0.008320998569838558,0.5554668804096382
42,31,0.008563109977240472,0.5767254964521569
42,32,0.008852888195204361,0.6004757097866278
42,33,0.009202467922213067,0.6274372751910584
42,34,0.009628747134493004,0.6586316753348381
42,35,0.010158228205351796,0.6956731721330598
42,36,0.010831416894960822,0.7411359985202488
42,37,0.011716765499890019,0.7996028582671346
42,38,0.012939770787530114,0.8802442996048591
42,39,0.01476331597177732,1.0054123991349253
42,40,0.017870635942808626,1.2550989411891122
42,41,0.024985127900059488,inf
43,2,0.0007991307488559449,0.04047315408667759
43,4,0.007178645508824702,0.17310827040324162
43,6,0.007962408733544571,0.22478909758127305
43,8,0.007872542035397511,0.25947199273454863
43,10,0.007624373990042836,0.2868369049453844
43,12,0.007419296107423779,0.311386086853037
43,14,0.007259639596210889,0.3342243916969201
43,16,0.0071489936830092995,0.3562347921993557
43,18,0.00708982261721613,0.37813718427366033
43,20,0.007073431364059314,0.4002188858445315
43,22,0.007111135848863061,0.4232927084673694
43,24,0.007199944276908033,0.447709028394616
43,26,0.00735061813370724,0.47427328410458625
