n,k,avg_rprmax,avg_rppmax
35,10,0.0099063,0.5522996
35,12,0.009729499999999999,0.6002015
35,14,0.009633399999999999,0.6458172
35,16,0.009622,0.690724
35,18,0.0097002,0.736594
35,20,0.0098795,0.7846267
35,22,0.0101914,0.8372184
35,24,0.010669599999999998,0.8963383
35,26,0.011387599999999998,0.9662964
35,28,0.012493800000000003,1.0538877000000002
35,30,0.014332500000000001,1.1742182
35,32,0.017969999999999996,1.3708651
35,34,0.030277,1.893598
36,2,0.001251,0.087844
36,3,0.006506,0.24545500000000006
36,4,0.0088381,0.3307832
36,5,0.0096677,0.3871569
36,6,0.0098074,0.4274513
36,7,0.009845299999999998,0.4628474000000001
36,8,0.0097745,0.4932977
36,9,0.009661600000000001,0.5204475000000001
36,10,0.0095801,0.5465248
36,11,0.0094773,0.5704665999999999
36,12,0.0093791,0.593032
36,13,0.009298699999999998,0.6148083000000001
36,14,0.0092603,0.6370497999999999
36,15,0.0092301,0.6587059
36,16,0.0092214,0.6803651
36,17,0.0092325,0.7020892
36,18,0.0092689,0.7243242000000001
36,19,0.0093258,0.7469710999999999
36,20,0.0094096,0.7702536999999999
36,21,0.0095187,0.794391
36,22,0.009658400000000001,0.8197005
36,23,0.009833499999999998,0.8464072
36,24,0.010047500000000001,0.8747985
36,25,0.0103085,0.9051258000000001
36,26,0.010625699999999998,0.9382121999999999
36,27,0.011014999999999999,0.9748150000000001
36,28,0.011494800000000003,1.0155193
36,29,0.012097499999999999,1.0622481000000001
36,30,0.012868800000000003,1.1168041
36,31,0.0138897,1.1825630000000003
36,32,0.015306999999999998,1.266241
36,33,0.01743,1.3796948
36,34,0.021058,1.553068
36,35,0.029388,1.904275
37,2,0.001167,0.085413
37,4,0.008512500000000001,0.32676499999999997
37,6,0.009562400000000002,0.4247636
37,8,0.0094398,0.48785160000000005
37,10,0.009230499999999999,0.5398369000000001
37,12,0.0090277,0.5854107999999998
37,14,0.0089067,0.6286102
37,16,0.008850199999999999,0.6705374
37,18,0.0088752,0.7130313
37,20,0.0089792,0.7567976999999999
37,22,0.009180900000000002,0.8036757
37,24,0.009498099999999999,0.8550777999999999
37,26,0.009969,0.9135176000000002
37,28,0.0106648,0.9829203
37,30,0.011724799999999999,1.070259
37,32,0.0134735,1.190702
37,34,0.016920599999999994,1.3877741000000001
37,36,0.028549,1.912583
38,2,0.001091,0.08311
38,3,0.0058148,0.2347277
38,4,0.0081404,0.3215034
38,5,0.0090439,0.3792042
38,6,0.0092836,0.42110190000000003
38,7,0.0092579,0.45442250000000006
38,8,0.009156399999999999,0.48339619999999994
38,9,0.0090522,0.5100427
38,10,0.008919600000000001,0.5338923999999999
38,11,0.008799999999999999,0.5564136
38,12,0.008731899999999999,0.5792031000000001
38,13,0.0086473,0.6002091
38,14,0.0085865,0.6209234
